GalaxyID,Class1.1,Class1.2,Class1.3,Class2.1,Class2.2,Class3.1,Class3.2,Class4.1,Class4.2,Class5.1,Class5.2,Class5.3,Class5.4,Class6.1,Class6.2,Class7.1,Class7.2,Class7.3,Class8.1,Class8.2,Class8.3,Class8.4,Class8.5,Class8.6,Class8.7,Class9.1,Class9.2,Class9.3,Class10.1,Class10.2,Class10.3,Class11.1,Class11.2,Class11.3,Class11.4,Class11.5,Class11.6
855695,0.886637,0.073685,0.039678,0.073685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.306844673,0.579792327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992426,0.847559,0.126704,0.025737,0.0,0.126704,0.0,0.126704,0.0,0.126704,0.0,0.086663889,0.040040111,0.0,0.60206,0.39794,0.506018997,0.341540003,0.0,0.0,0.0,0.0,0.0,0.31427532,0.28778468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102729,0.641641,0.343817,0.014543,0.102457466,0.241359534,0.0,0.241359534,0.138384213,0.102975321,0.0,0.10497233,0.028137212,0.108249992,0.270257,0.729743,0.0,0.425885364,0.215755636,0.090536095,0.0,0.0,0.0,0.090536095,0.08918481,0.0,0.102457466,0.0,0.0,0.069192106,0.0,0.069192106,0.0,0.069192106,0.0,0.0,0.0,0.069192106
439052,0.491139,0.501314,0.007546,0.0,0.501314,0.45682539,0.04448861,0.0,0.501314,0.0,0.40218417,0.09912983,0.0,0.066428,0.933572,0.010208815,0.462177024,0.01875316,0.0,0.0,0.066428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486742,0.528285,0.442483,0.029232,0.037554417,0.404928583,0.0,0.404928583,0.153094994,0.251833589,0.0,0.08073709,0.324191492,0.0,0.565554,0.434446,0.019385946,0.508899054,0.0,0.0,0.141428089,0.0,0.0,0.254698941,0.169426971,0.0,0.037554417,0.0,0.0,0.0,0.153094994,0.0,0.0,0.153094994,0.0,0.0,0.0,0.0
883602,0.029051,0.958569,0.01238,0.0,0.958569,0.575918799,0.382650201,0.958569,0.0,0.0,0.388428454,0.442702631,0.127437914,0.130964,0.869036,0.0,0.018688944,0.010362056,0.0,0.0,0.0,0.061603239,0.069360761,0.0,0.0,0.0,0.0,0.0,0.089422026,0.734718216,0.134427799,0.0,0.828379034,0.0,0.0,0.0,0.130189966
752784,0.558544,0.339921,0.101535,0.0,0.339921,0.0,0.339921,0.0,0.339921,0.0,0.0,0.339921,0.0,0.41478,0.58522,0.297663178,0.260880822,0.0,0.0,0.029479659,0.0,0.0,0.357668942,0.027631399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131211,0.952407,0.047593,0.0,0.0,0.047593,0.0,0.047593,0.0,0.047593,0.0,0.0,0.047593,0.0,0.029815,0.970185,0.054721497,0.897685503,0.0,0.0,0.0,0.0,0.0,0.029815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933360,0.485083,0.501882,0.013035,0.082559087,0.419322913,0.0,0.419322913,0.0,0.419322913,0.101884565,0.317438347,0.0,0.0,0.443276,0.556724,0.0,0.469199442,0.015883558,0.0,0.0,0.04208684,0.117543054,0.20009656,0.08354999,0.0,0.082559087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856733,0.846655,0.129849,0.023495,0.0,0.129849,0.0,0.129849,0.0,0.129849,0.0,0.0,0.0,0.129849,0.308071,0.691929,0.771797152,0.074857848,0.0,0.0,0.038508875,0.115526625,0.07701775,0.07701775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600689,0.416409,0.562346,0.021245,0.0,0.562346,0.0,0.562346,0.316770626,0.245575374,0.0,0.21046755,0.181088908,0.170789541,0.457859,0.542141,0.244833918,0.171575082,0.0,0.0,0.0,0.032540497,0.392778006,0.032540497,0.0,0.0,0.0,0.0,0.0,0.0,0.316770626,0.0,0.158385313,0.158385313,0.0,0.0,0.0,0.0
509059,0.818,0.152,0.03,0.0,0.152,0.0,0.152,0.0,0.152,0.0,0.0608,0.0912,0.0,0.531,0.469,0.545606,0.272394,0.0,0.0,0.0,0.0,0.0,0.218772,0.312228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778551,0.467804,0.518587,0.013609,0.0,0.518587,0.0,0.518587,0.0,0.518587,0.0,0.239584601,0.279002399,0.0,0.068766,0.931234,0.452075494,0.015728506,0.0,0.068766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579508,0.696028,0.231688,0.072284,0.0,0.231688,0.055905851,0.175782149,0.085545002,0.146142998,0.0,0.093107993,0.138580007,0.0,0.078938,0.921062,0.609740713,0.086287287,0.0,0.02631264,0.02631264,0.0,0.0,0.02631264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085545002,0.0,0.0,0.0,0.0,0.0,0.085545002
722435,0.073623,0.904637,0.02174,0.0,0.904637,0.040193022,0.864443978,0.678683103,0.225953897,0.152341775,0.597285675,0.15500955,0.0,0.641128,0.358872,0.066484735,0.007138265,0.0,0.0,0.0,0.06731844,0.0,0.405192896,0.168616664,0.0,0.0,0.0,0.0,0.448837568,0.229845534,0.0,0.023732191,0.306573374,0.067201165,0.0,0.0,0.281176373
144084,0.510113,0.474393,0.015493,0.283093074,0.191299926,0.126930753,0.064369173,0.0,0.191299926,0.0,0.081461056,0.10983887,0.0,0.059123,0.940877,0.0,0.484270165,0.025842835,0.0,0.0,0.0,0.030164259,0.028958741,0.0,0.0,0.283093074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618429,0.374991,0.613931,0.011079,0.0,0.613931,0.520537361,0.093393639,0.0,0.613931,0.06827588,0.256642804,0.0,0.289012316,0.305832,0.694168,0.188720971,0.170109792,0.016160237,0.086581651,0.0,0.0438768,0.036750302,0.111432642,0.027190606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231998,0.766184,0.233816,0.0,0.0,0.233816,0.0,0.233816,0.122180317,0.111635683,0.063899808,0.152186392,0.017729566,0.0,0.090088,0.909912,0.086578792,0.670411,0.009194208,0.026215608,0.0,0.026215608,0.026215608,0.011441176,0.0,0.0,0.0,0.0,0.0,0.0,0.061090158,0.061090158,0.0,0.030545079,0.0,0.0,0.0,0.091635238
733651,0.640469,0.358079,0.001452,0.128550719,0.229528281,0.167866426,0.061661855,0.131352379,0.098175902,0.229528281,0.0,0.0,0.0,0.0,1.0,0.0,0.423143778,0.217325222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073151015,0.0,0.055399704,0.0,0.0,0.131352379,0.0,0.131352379,0.0,0.0,0.0,0.0
360065,0.512717,0.441013,0.04627,0.0,0.441013,0.0,0.441013,0.0,0.441013,0.0,0.114442874,0.326570127,0.0,0.169398,0.830602,0.057446864,0.384425978,0.070844159,0.0,0.0344564,0.0,0.025889774,0.109051826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349198,0.071165,0.928835,0.0,0.020932226,0.907902774,0.774289447,0.133613328,0.0,0.907902774,0.036153596,0.057280494,0.66536018,0.149109412,0.430941,0.569059,0.0,0.071165,0.0,0.265028715,0.0,0.0,0.099547371,0.066364914,0.0,0.0,0.020932226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572029,0.095147,0.89572,0.009133,0.0,0.89572,0.053427011,0.842292989,0.592217818,0.303502182,0.0528224,0.68392611,0.082794982,0.076175612,0.105403,0.894597,0.036311996,0.058835004,0.0,0.0,0.0,0.0,0.070303801,0.035099199,0.0,0.0,0.0,0.0,0.0,0.449561429,0.110670113,0.031986869,0.201708797,0.14163126,0.048339187,0.0,0.0,0.200538574
669094,0.472072,0.500709,0.027219,0.386547348,0.114161652,0.0,0.114161652,0.0,0.114161652,0.0,0.073646823,0.0,0.040514829,0.221942,0.778058,0.0,0.212323823,0.259748177,0.0,0.038395966,0.0,0.0,0.183546034,0.0,0.0,0.360064603,0.026482745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699183,0.33877,0.648609,0.012621,0.0,0.648609,0.177351753,0.471257247,0.423147971,0.225461029,0.0,0.233169098,0.109779668,0.305660234,0.199275,0.800725,0.0,0.33877,0.0,0.066424934,0.0,0.066424934,0.0,0.066424934,0.0,0.0,0.0,0.0,0.0,0.347093048,0.0,0.076054924,0.0,0.0,0.0,0.0,0.0,0.423147971
210922,0.729296,0.270704,0.0,0.0,0.270704,0.0,0.270704,0.0,0.270704,0.0,0.113134781,0.157569219,0.0,0.064722,0.935278,0.323773876,0.405522124,0.0,0.0,0.0,0.032361,0.032361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521492,0.716024,0.256644,0.027332,0.0,0.256644,0.0,0.256644,0.0,0.256644,0.0,0.105684716,0.150959284,0.0,0.046432,0.953568,0.107005491,0.609018509,0.0,0.0,0.0,0.0,0.0,0.046432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440579,0.237,0.711,0.052,0.026307,0.684693,0.184182417,0.500510583,0.500510583,0.184182417,0.026044352,0.474282048,0.158322247,0.026044352,0.303052,0.696948,0.078921,0.158079,0.0,0.0,0.101017232,0.033672411,0.101017232,0.067344822,0.0,0.0,0.0,0.026307,0.0,0.131634283,0.316322688,0.052553611,0.052606165,0.263532336,0.052606165,0.0,0.0,0.131765918
229554,0.111075,0.880757,0.008168,0.0,0.880757,0.664513541,0.216243459,0.818835379,0.061921621,0.021499278,0.469997477,0.389260244,0.0,0.0,1.0,0.0,0.105532913,0.005542087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274478532,0.479924329,0.064432518,0.0,0.763250377,0.0,0.0,0.0,0.055585002
229246,0.326332,0.652553,0.021114,0.096992868,0.555560132,0.122023783,0.433536349,0.377972558,0.177587574,0.077959531,0.477600601,0.0,0.0,0.133927,0.866073,0.0,0.228590671,0.097741329,0.044642289,0.0,0.0,0.044642289,0.0,0.0,0.044642289,0.055551404,0.0,0.041441464,0.103297254,0.186860939,0.087813986,0.0,0.187514454,0.0,0.0,0.0,0.190458104
200169,0.543638,0.347702,0.10866,0.060406616,0.287295384,0.0,0.287295384,0.19882708,0.088468304,0.0,0.0,0.287295384,0.0,0.126118,0.873882,0.022985558,0.50701637,0.013635528,0.0,0.0,0.042039291,0.0,0.042039291,0.042039291,0.0,0.060406616,0.0,0.0,0.09941354,0.0,0.09941354,0.0,0.0,0.0,0.0,0.0,0.19882708
220760,0.646568,0.278262,0.07517,0.0,0.278262,0.0,0.278262,0.0,0.278262,0.0,0.057059571,0.221202429,0.0,0.066673,0.933327,0.479322195,0.167245805,0.0,0.0,0.0,0.066673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716634,0.401768,0.598232,0.0,0.042391318,0.555840682,0.0,0.555840682,0.272617621,0.283223061,0.0,0.198073827,0.357766855,0.0,0.150147,0.849853,0.024185228,0.364881278,0.012701092,0.05004895,0.0,0.05004895,0.0,0.0,0.05004895,0.0,0.042391318,0.0,0.0,0.272617621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272617621
464369,0.007327,0.992673,0.0,0.011326399,0.981346601,0.39025014,0.591096461,0.961510642,0.019835959,0.0,0.467929612,0.47928968,0.034127309,0.65265,0.34735,0.003055242,0.004271758,0.0,0.0,0.0,0.089090641,0.0,0.174331299,0.389227407,0.0,0.011326399,0.0,0.0,0.21325633,0.329266435,0.418986916,0.021770524,0.91316781,0.0,0.0,0.0,0.026572308
966557,0.800124,0.18085,0.019026,0.0,0.18085,0.0,0.18085,0.121497562,0.059352438,0.0,0.18085,0.0,0.0,0.030296,0.969704,0.0,0.800124,0.0,0.0,0.0,0.0,0.030296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121497562,0.0,0.121497562,0.0,0.0,0.0,0.0
380877,0.557109,0.41984,0.023051,0.0,0.41984,0.205025505,0.214814495,0.209175624,0.210664376,0.0,0.0,0.347525919,0.072314081,0.314663,0.685337,0.058710932,0.498398068,0.0,0.01200282,0.0,0.043761127,0.0,0.178005803,0.080892935,0.0,0.0,0.0,0.0,0.209175624,0.0,0.0,0.0,0.209175624,0.0,0.0,0.0,0.0
216373,0.10079,0.89921,0.0,0.0,0.89921,0.568185621,0.331024379,0.85694713,0.04226287,0.034116927,0.350575003,0.498727044,0.015791027,0.056487,0.943513,0.0,0.086005316,0.014784684,0.0,0.0,0.0282435,0.0,0.0,0.0282435,0.0,0.0,0.0,0.0,0.425681631,0.408357588,0.022907054,0.0,0.428663807,0.074131925,0.0,0.0,0.354151397
118506,0.687146,0.298578,0.014276,0.199151526,0.099426474,0.0,0.099426474,0.0,0.099426474,0.0,0.076091677,0.023334797,0.0,0.0,1.0,0.03283321,0.225112465,0.429200324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16022736,0.038924166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487196,0.023204,0.954341,0.022455,0.0,0.954341,0.549646973,0.404694027,0.912605759,0.041735241,0.0,0.288499193,0.643870014,0.021971793,0.089062,0.910938,0.0,0.023204,0.0,0.0534372,0.0,0.0178124,0.0,0.0178124,0.0,0.0,0.0,0.0,0.0,0.45630288,0.410672592,0.045630288,0.068445432,0.433487736,0.22815144,0.045630288,0.0,0.136890864
576109,0.081499,0.918501,0.0,0.017815245,0.900685755,0.057573635,0.84311212,0.524808873,0.375876881,0.0,0.352381593,0.548304162,0.0,0.262245,0.737755,0.005852525,0.067940419,0.007706056,0.262245,0.0,0.0,0.0,0.0,0.0,0.0,0.017815245,0.0,0.0,0.243780544,0.232101972,0.048926357,0.022315923,0.131116675,0.032175507,0.033606661,0.0,0.305593583
319516,0.038058,0.961942,0.0,0.0,0.961942,0.116454622,0.845487378,0.838980802,0.122961198,0.227668585,0.55523196,0.116896154,0.062145301,0.036515,0.963485,0.0,0.038058,0.0,0.0,0.0,0.0,0.036515,0.0,0.0,0.0,0.0,0.0,0.0,0.547198381,0.291782421,0.0,0.071502139,0.28031691,0.097914932,0.052740011,0.021249706,0.315257943
661693,0.522343,0.477657,0.0,0.0,0.477657,0.0,0.477657,0.0,0.477657,0.0,0.0,0.477657,0.0,0.0,1.0,0.378504363,0.143838637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544352,0.077591,0.902152,0.020257,0.068863969,0.833288031,0.488377616,0.344910416,0.666212115,0.167075917,0.0,0.143666356,0.638850269,0.050771406,0.261235,0.738765,0.0,0.046953418,0.030637582,0.2351115,0.0,0.0261235,0.0,0.0,0.0,0.0,0.068863969,0.0,0.0,0.27206837,0.338437753,0.055705992,0.059363497,0.499028183,0.0,0.0,0.0,0.107820435
675111,0.139638,0.860362,0.0,0.042455423,0.817906577,0.226519226,0.59138735,0.320870475,0.497036101,0.024060358,0.257977549,0.464456429,0.071412241,0.210757,0.789243,0.0,0.111323463,0.028314537,0.005690439,0.081984473,0.0,0.0,0.041097615,0.081984473,0.0,0.042455423,0.0,0.0,0.215578112,0.069492202,0.035800161,0.040993449,0.087900862,0.0,0.0,0.0,0.191976164
483065,0.676844,0.255828,0.067328,0.085190724,0.170637276,0.0,0.170637276,0.0,0.170637276,0.0,0.110059507,0.0,0.060577769,0.089575,0.910425,0.07431138,0.60253262,0.0,0.0,0.0,0.0447875,0.0,0.0447875,0.0,0.0,0.0,0.085190724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988794,0.409579,0.502123,0.088298,0.107454322,0.394668678,0.079906989,0.314761689,0.147283641,0.247385037,0.0,0.043118342,0.306402607,0.045147729,0.929946,0.070054,0.06582467,0.299183534,0.044570387,0.0,0.0,0.0,0.073465734,0.318041532,0.538438734,0.0,0.071672033,0.035782289,0.0,0.0,0.073641821,0.073641821,0.073641821,0.0,0.0,0.0,0.0,0.073641821
465213,0.014806,0.985046,0.000147,0.027314341,0.957731659,0.22806464,0.729667019,0.782487836,0.175243824,0.039968058,0.582924332,0.309406705,0.025431606,0.31359,0.68641,0.003184845,0.007389112,0.004232043,0.188154,0.031359,0.062718,0.0,0.031359,0.0,0.0,0.0,0.0,0.027314341,0.762868518,0.019619318,0.0,0.0217023,0.366194917,0.173026058,0.0,0.0,0.221564561
358465,0.437515,0.542418,0.020067,0.052510944,0.489907056,0.003134915,0.486772141,0.302739045,0.187168011,0.267121822,0.098025013,0.0,0.124760221,0.262187,0.737813,0.016934893,0.405835851,0.014743818,0.001835309,0.0,0.065022376,0.195329315,0.0,0.0,0.0,0.0,0.0,0.052510944,0.158706706,0.139873915,0.004158726,0.118763922,0.0,0.0,0.0,0.0,0.183975123
357233,0.216062,0.77372,0.010218,0.74586608,0.02785392,0.0,0.02785392,0.0,0.02785392,0.0,0.0,0.02785392,0.0,0.049048,0.950952,0.0,0.026426975,0.189635025,0.0,0.0,0.049048,0.0,0.0,0.0,0.0,0.56130301,0.18456307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745100,0.212624,0.772572,0.014804,0.063883979,0.708688021,0.241299767,0.467388254,0.322546597,0.386141425,0.125953705,0.582734317,0.0,0.0,0.305159,0.694841,0.011741523,0.200882477,0.0,0.0,0.0,0.0,0.087275474,0.174245789,0.043637737,0.0,0.0,0.063883979,0.0,0.098226083,0.121505561,0.102814953,0.074782106,0.247764491,0.0,0.0,0.0,0.0
412781,0.561635,0.416211,0.022154,0.0,0.416211,0.0,0.416211,0.072837341,0.343373659,0.04751215,0.193473186,0.096310393,0.07891527,0.33927,0.66073,0.163527332,0.398107668,0.0,0.158280651,0.022708359,0.0,0.045077787,0.090494505,0.022708359,0.0,0.0,0.0,0.0,0.044940567,0.027896775,0.0,0.031221508,0.011592791,0.0,0.0,0.0,0.030023042
288672,0.806629,0.159064,0.034308,0.0,0.159064,0.0,0.159064,0.0,0.159064,0.0,0.0,0.0,0.159064,0.06378,0.93622,0.232793129,0.573835871,0.0,0.0,0.0,0.03189,0.03189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163726,0.817194,0.115157,0.067648,0.0,0.115157,0.0,0.115157,0.0,0.115157,0.0,0.0,0.115157,0.0,0.341724,0.658276,0.294055003,0.523138997,0.0,0.0,0.0683448,0.0341724,0.2392068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512651,0.259052,0.515882,0.225066,0.093628972,0.422253028,0.202462304,0.219790724,0.166944491,0.255308537,0.0,0.135995877,0.209835264,0.076421887,0.44102,0.55898,0.148193805,0.09112724,0.019730955,0.04895322,0.09790644,0.0,0.0,0.24520712,0.04895322,0.0,0.093628972,0.0,0.0,0.083472245,0.0,0.083472245,0.0,0.0,0.0,0.0,0.0,0.166944491
254727,0.258605,0.636687,0.104707,0.0,0.636687,0.06764099,0.56904601,0.08861537,0.54807163,0.180048717,0.180272194,0.178616171,0.097750555,0.800225,0.199775,0.16809325,0.09051175,0.0,0.0,0.151393768,0.064883043,0.281159854,0.108138405,0.19464913,0.0,0.0,0.0,0.0,0.029538427,0.029538427,0.029538427,0.08861537,0.0,0.0,0.0,0.0,0.0
697650,0.956,0.022,0.022,0.0,0.022,0.022,0.0,0.022,0.0,0.0,0.0,0.0,0.022,0.113,0.887,0.13384,0.82216,0.0,0.0,0.022803174,0.0,0.022803174,0.044590365,0.022803174,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022
449812,0.423495,0.558581,0.017924,0.0,0.558581,0.180127849,0.378453151,0.184627778,0.373953222,0.0,0.074063372,0.370551464,0.113966164,0.0,1.0,0.025675655,0.397819345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184627778,0.0,0.0,0.0,0.0,0.0,0.184627778
588234,0.012357,0.987643,0.0,0.0,0.987643,0.593296903,0.394346097,0.977459413,0.010183587,0.03425936,0.757836251,0.1955464,0.0,0.157597,0.842403,0.00533013,0.00702687,0.0,0.026318699,0.052479801,0.026318699,0.0,0.052479801,0.0,0.0,0.0,0.0,0.0,0.189115915,0.645259079,0.143084419,0.0,0.94911309,0.0,0.0,0.0,0.028346323
942359,0.827647,0.117588,0.054766,0.039156804,0.078431196,0.0,0.078431196,0.0,0.078431196,0.0,0.0,0.078431196,0.0,0.073123,0.926877,0.679830901,0.147816099,0.0,0.0,0.0,0.0365615,0.0,0.0,0.0365615,0.0,0.039156804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536499,0.493183,0.48363,0.023188,0.318086353,0.165543647,0.020692956,0.144850691,0.144850691,0.020692956,0.082771824,0.082771824,0.0,0.0,0.11821,0.88179,0.0,0.0,0.493183,0.0,0.0,0.01312131,0.03936393,0.06572476,0.0,0.0,0.0,0.0,0.318086353,0.062078806,0.062078806,0.020692935,0.0,0.082709745,0.0,0.0,0.0,0.062140947
579700,0.131435,0.809301,0.059263,0.019519531,0.789781469,0.10531499,0.68446648,0.629178618,0.160602852,0.0,0.309314753,0.283961978,0.196504738,0.965995,0.034005,0.008844787,0.122590213,0.0,0.0,0.101429475,0.051197735,0.076313605,0.051197735,0.66074058,0.02511587,0.019519531,0.0,0.0,0.404561851,0.224616766,0.0,0.089972542,0.044671682,0.0,0.0,0.0,0.494534393
272351,0.829936,0.128369,0.041696,0.042746877,0.085622123,0.0,0.085622123,0.0,0.085622123,0.0,0.085622123,0.0,0.0,0.114697,0.885303,0.718063117,0.111872883,0.0,0.0,0.0,0.0,0.02867425,0.08602275,0.0,0.0,0.042746877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708585,0.479632,0.496815,0.023552,0.0,0.496815,0.139737665,0.357077335,0.181662889,0.315152111,0.0,0.239871721,0.192045826,0.064897453,0.571687,0.428313,0.243644423,0.235987577,0.0,0.0,0.060027135,0.180653092,0.210380816,0.090326546,0.030299411,0.0,0.0,0.0,0.0,0.0,0.103190516,0.078472373,0.181662889,0.0,0.0,0.0,0.0,0.0
623012,0.278249,0.695376,0.026376,0.367386611,0.327989389,0.047865131,0.280124257,0.166289636,0.161699753,0.092296542,0.235692847,0.0,0.0,0.071629,0.928371,0.0,0.0,0.278249,0.0,0.0,0.0,0.0,0.071629,0.0,0.0,0.114306466,0.0,0.253080145,0.0468837,0.078122206,0.04128373,0.0,0.041151696,0.0,0.0,0.0,0.12513794
563591,0.599754,0.371658,0.028588,0.0,0.371658,0.0,0.371658,0.0,0.371658,0.0,0.371658,0.0,0.0,0.126689,0.873311,0.0,0.529341081,0.070412919,0.096334189,0.0,0.0,0.0,0.030354811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919193,0.03987,0.95393,0.0062,0.027213715,0.926716285,0.124887067,0.801829218,0.610080498,0.316635787,0.15595523,0.516306077,0.145657559,0.108797419,0.331799,0.668201,0.013653043,0.026216957,0.0,0.0,0.0,0.1327196,0.0995397,0.0331799,0.0663598,0.0,0.027213715,0.0,0.0,0.191067451,0.396291209,0.022721838,0.200164971,0.258082963,0.0,0.0,0.0,0.151832564
475640,0.109973,0.890027,0.0,0.239136904,0.650890096,0.286584305,0.36430579,0.363165431,0.287724665,0.0,0.155241193,0.387973456,0.107674796,0.586862,0.413138,0.0,0.060195041,0.049777959,0.0,0.0,0.034218163,0.058873996,0.150849356,0.3094359,0.033484585,0.239136904,0.0,0.0,0.095483818,0.132353462,0.13532815,0.0,0.168614441,0.0,0.0,0.0,0.19455099
424635,0.250415,0.74011,0.009475,0.538855588,0.201254412,0.0,0.201254412,0.129443618,0.071810794,0.057458135,0.143796277,0.0,0.0,0.061905,0.938095,0.008665361,0.096820706,0.144928933,0.0,0.0,0.022377729,0.0,0.039527271,0.0,0.0,0.287210029,0.0,0.25164556,0.129443618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129443618
947435,0.612346,0.364777,0.022877,0.0,0.364777,0.0,0.364777,0.176587816,0.188189184,0.0,0.23519143,0.12958557,0.0,0.081727,0.918273,0.291246454,0.321099546,0.0,0.0,0.0,0.0408635,0.0,0.0408635,0.0,0.0,0.0,0.0,0.0,0.176587816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176587816
131164,0.87137,0.12863,0.0,0.0,0.12863,0.0,0.12863,0.0,0.12863,0.037272215,0.091357785,0.0,0.0,0.03859,0.96141,0.116485613,0.754884387,0.0,0.00436067,0.0,0.0,0.03422933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665012,0.477386,0.366737,0.155877,0.0,0.366737,0.0,0.366737,0.0,0.366737,0.110066575,0.0,0.0,0.256670425,0.419308,0.580692,0.252283225,0.225102775,0.0,0.0,0.0,0.209654,0.070024436,0.139629564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772488,0.201642,0.796835,0.001523,0.0,0.796835,0.169931438,0.626903562,0.167846918,0.628988082,0.04508094,0.428728307,0.32302655,0.0,0.777591,0.222409,0.0,0.201642,0.0,0.0,0.0,0.0,0.032626163,0.032626163,0.712338674,0.0,0.0,0.0,0.0,0.060510492,0.056139087,0.051197338,0.0,0.11227851,0.0,0.0,0.0,0.055568408
284624,0.052107,0.947893,0.0,0.0,0.947893,0.03334498,0.91454802,0.947893,0.0,0.08454542,0.58622727,0.277119362,0.0,0.308761,0.691239,0.052107,0.0,0.0,0.038595125,0.038595125,0.07719025,0.07719025,0.038595125,0.038595125,0.0,0.0,0.0,0.0,0.110168864,0.608441142,0.229282994,0.0,0.081908382,0.021944671,0.550405445,0.099814081,0.193820421
490624,0.365666,0.599238,0.035096,0.190006385,0.409231615,0.043932651,0.365298964,0.277152111,0.132079504,0.0,0.277920648,0.131310967,0.0,0.152559,0.847441,0.0,0.165311382,0.200354618,0.0,0.0,0.0,0.0,0.11441925,0.03813975,0.0,0.083174915,0.038068159,0.068763311,0.197264401,0.07988771,0.0,0.0,0.038804067,0.0,0.0,0.0,0.238348044
394621,0.0,1.0,0.0,0.029,0.971,0.392202436,0.578797564,0.895771775,0.075228225,0.09691551,0.68370052,0.141602872,0.048782069,0.480395,0.519605,0.0,0.0,0.0,0.0,0.0,0.07205925,0.16813825,0.12009875,0.12009875,0.0,0.0,0.0,0.029,0.024421426,0.210778682,0.660571667,0.0,0.895771775,0.0,0.0,0.0,0.0
195711,0.121292,0.869182,0.009526,0.028209302,0.840972698,0.060336427,0.780636271,0.477070356,0.363902342,0.12026246,0.509125712,0.137025569,0.074558117,0.23463,0.76537,0.0,0.086687635,0.034604365,0.0,0.20107791,0.0,0.0,0.03355209,0.0,0.0,0.0,0.0,0.028209302,0.356129681,0.120940675,0.0,0.0,0.086985192,0.101082144,0.0,0.0,0.28900302
